User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1003675,P00130442,M,36-45,7,B,3,0,3,5,,8431
1003675,P00046742,M,36-45,7,B,3,0,1,2,15,11946
1003675,P00150142,M,36-45,7,B,3,0,8,,,8007
1003675,P00337842,M,36-45,7,B,3,0,5,,,5387
1003675,P00106442,M,36-45,7,B,3,0,7,,,17006
1003675,P00184142,M,36-45,7,B,3,0,8,14,,8091
1003675,P00176542,M,36-45,7,B,3,0,8,14,17,6115
1003675,P00084242,M,36-45,7,B,3,0,8,14,,6105
1003675,P00297742,M,36-45,7,B,3,0,8,17,,7891
1003675,P00274542,M,36-45,7,B,3,0,6,16,,16546
1003675,P00015642,M,36-45,7,B,3,0,8,16,17,7980
1003675,P00178642,M,36-45,7,B,3,0,5,15,,6855
1003675,P00283942,M,36-45,7,B,3,0,5,,,6854
1003675,P00301242,M,36-45,7,B,3,0,5,,,6978
1003676,P00136742,F,36-45,12,B,3,1,1,14,16,8083
1003676,P00350942,F,36-45,12,B,3,1,3,4,5,13313
1003676,P00338442,F,36-45,12,B,3,1,1,16,,11925
1003676,P00345842,F,36-45,12,B,3,1,2,8,14,9972
1003676,P00127442,F,36-45,12,B,3,1,1,2,15,11875
1003676,P00049542,F,36-45,12,B,3,1,8,,,8079
1003677,P00226342,F,26-35,12,C,1,0,11,15,,5930
1003677,P00130642,F,26-35,12,C,1,0,11,16,,7607
1003677,P00083242,F,26-35,12,C,1,0,11,16,,4627
1003677,P00028442,F,26-35,12,C,1,0,1,8,16,19212
1003678,P00191142,M,26-35,0,A,0,0,4,15,,2835
1003679,P00034042,M,26-35,4,A,2,0,1,2,16,15166
1003679,P00352142,M,26-35,4,A,2,0,1,6,16,11920
1003679,P00127842,M,26-35,4,A,2,0,1,2,15,15325
1003679,P00214242,M,26-35,4,A,2,0,1,16,,11530
1003679,P00244042,M,26-35,4,A,2,0,1,2,15,11558
1003679,P00051442,M,26-35,4,A,2,0,8,17,,5935
1003679,P00059442,M,26-35,4,A,2,0,6,8,16,16056
1003679,P00124642,M,26-35,4,A,2,0,16,,,16562
1003679,P00251242,M,26-35,4,A,2,0,5,11,,8663
1003679,P00187842,M,26-35,4,A,2,0,1,16,,15838
1003679,P00198142,M,26-35,4,A,2,0,2,4,9,12897
1003679,P00282642,M,26-35,4,A,2,0,5,,,8577
1003679,P00268442,M,26-35,4,A,2,0,8,17,,7887
1003679,P00230842,M,26-35,4,A,2,0,8,,,9739
1003680,P00113642,F,26-35,1,C,1,0,8,,,8055
1003680,P00150042,F,26-35,1,C,1,0,8,,,7875
1003680,P00104842,F,26-35,1,C,1,0,8,,,9877
1003681,P00187842,M,26-35,7,B,3,0,1,16,,15912
1003681,P00070342,M,26-35,7,B,3,0,1,2,14,19609
1003681,P00137542,M,26-35,7,B,3,0,1,8,16,15709
1003681,P00059742,M,26-35,7,B,3,0,1,11,15,15212
1003681,P00005042,M,26-35,7,B,3,0,6,16,,20371
1003681,P00031042,M,26-35,7,B,3,0,8,,,9969
1003681,P00101842,M,26-35,7,B,3,0,6,16,,20074
1003681,P00138542,M,26-35,7,B,3,0,5,6,,8667
1003681,P00004242,M,26-35,7,B,3,0,1,6,8,15718
1003681,P00234642,M,26-35,7,B,3,0,1,6,8,11816
1003681,P00067842,M,26-35,7,B,3,0,6,10,16,20240
1003681,P00009342,M,26-35,7,B,3,0,1,16,,15628
1003681,P00042842,M,26-35,7,B,3,0,5,,,8753
1003681,P00026142,M,26-35,7,B,3,0,5,,,5442
1003681,P00270242,M,26-35,7,B,3,0,8,,,1950
1003681,P00351142,M,26-35,7,B,3,0,1,8,17,19405
1003681,P00304842,M,26-35,7,B,3,0,8,,,9781
1003681,P00248142,M,26-35,7,B,3,0,5,,,7190
1003681,P00297042,M,26-35,7,B,3,0,8,,,10073
1003681,P00089342,M,26-35,7,B,3,0,8,,,9724
1003681,P00274042,M,26-35,7,B,3,0,1,,,18989
1003681,P00114442,M,26-35,7,B,3,0,5,6,,8855
1003681,P00181842,M,26-35,7,B,3,0,11,,,7397
1003681,P00254242,M,26-35,7,B,3,0,5,11,12,5300
1003681,P00105142,M,26-35,7,B,3,0,1,2,15,15805
1003681,P00227842,M,26-35,7,B,3,0,2,5,,9583
1003681,P00192042,M,26-35,7,B,3,0,5,9,14,5386
1003681,P00319242,M,26-35,7,B,3,0,8,,,4260
1003681,P00360042,M,26-35,7,B,3,0,8,,,7877
1003681,P00289442,M,26-35,7,B,3,0,8,,,7799
1003681,P00243842,M,26-35,7,B,3,0,8,,,8068
1003681,P00360242,M,26-35,7,B,3,0,5,,,5259
1003681,P00227942,M,26-35,7,B,3,0,2,5,,6959
1003681,P00193942,M,26-35,7,B,3,0,11,,,4562
1003681,P00129042,M,26-35,7,B,3,0,1,11,,12032
1003681,P00220442,M,26-35,7,B,3,0,5,14,,8704
1003681,P00357842,M,26-35,7,B,3,0,5,,,7094
1003682,P00084442,F,51-55,1,C,2,0,13,16,,935
1003682,P00213242,F,51-55,1,C,2,0,5,8,,7174
1003682,P00116042,F,51-55,1,C,2,0,8,,,8031
1003683,P00281042,M,26-35,2,B,3,1,5,,,8852
1003683,P00337942,M,26-35,2,B,3,1,5,,,5172
1003683,P00150342,M,26-35,2,B,3,1,8,14,,4019
1003683,P00174642,M,26-35,2,B,3,1,8,14,17,5875
1003683,P00090542,M,26-35,2,B,3,1,16,,,20490
1003683,P00316642,M,26-35,2,B,3,1,4,5,,3471
1003683,P00100442,M,26-35,2,B,3,1,2,4,5,9894
1003683,P00192942,M,26-35,2,B,3,1,5,,,5447
1003683,P00189642,M,26-35,2,B,3,1,8,13,,10020
1003683,P00182642,M,26-35,2,B,3,1,2,4,9,6427
1003683,P00122542,M,26-35,2,B,3,1,11,,,2960
1003683,P00226342,M,26-35,2,B,3,1,11,15,,3006
1003683,P00228242,M,26-35,2,B,3,1,8,,,5843
1003683,P00103042,M,26-35,2,B,3,1,1,14,,15822
1003683,P00223042,M,26-35,2,B,3,1,1,2,8,3897
1003683,P00029842,M,26-35,2,B,3,1,8,,,9904
1003683,P00212942,M,26-35,2,B,3,1,5,,,3721
1003683,P00005142,M,26-35,2,B,3,1,5,,,5366
1003683,P00042842,M,26-35,2,B,3,1,5,,,5264
1003683,P00102342,M,26-35,2,B,3,1,8,14,17,6162
1003683,P00034342,M,26-35,2,B,3,1,5,,,7193
1003683,P00049642,M,26-35,2,B,3,1,8,14,,5879
1003683,P00166242,M,26-35,2,B,3,1,8,,,5823
1003683,P00170442,M,26-35,2,B,3,1,5,,,5221
1003683,P00036342,M,26-35,2,B,3,1,5,8,,3707
1003683,P00303842,M,26-35,2,B,3,1,5,8,14,5295
1003684,P00120042,M,26-35,17,C,4+,1,1,2,,19470
1003684,P00346242,M,26-35,17,C,4+,1,1,15,,19508
1003684,P00220342,M,26-35,17,C,4+,1,5,,,5435
1003684,P00270042,M,26-35,17,C,4+,1,8,14,,7794
1003684,P00249742,M,26-35,17,C,4+,1,1,15,18,11903
1003685,P00112542,M,26-35,5,C,1,1,1,11,15,15412
1003685,P00254742,M,26-35,5,C,1,1,5,,,5403
1003685,P00336942,M,26-35,5,C,1,1,5,,,8855
1003685,P00196442,M,26-35,5,C,1,1,5,,,6892
1003685,P00106742,M,26-35,5,C,1,1,3,5,,10787
1003685,P00101842,M,26-35,5,C,1,1,6,16,,20607
1003685,P00271142,M,26-35,5,C,1,1,5,,,7117
1003685,P00303242,M,26-35,5,C,1,1,5,8,,5277
1003685,P00161942,M,26-35,5,C,1,1,5,8,,7130
1003685,P00370642,M,26-35,5,C,1,1,8,16,,7857
1003685,P00070042,M,26-35,5,C,1,1,1,2,16,11566
1003685,P00042242,M,26-35,5,C,1,1,5,15,,1890
1003685,P00221942,M,26-35,5,C,1,1,1,8,,11928
1003685,P00355642,M,26-35,5,C,1,1,16,,,12435
1003686,P00080342,M,26-35,7,C,1,1,1,6,8,19502
1003686,P00115642,M,26-35,7,C,1,1,8,14,,9848
1003686,P00128942,M,26-35,7,C,1,1,1,11,,19250
1003686,P00285442,M,26-35,7,C,1,1,8,,,9753
1003687,P00358442,F,51-55,1,C,4+,0,1,15,,4408
1003687,P00293242,F,51-55,1,C,4+,0,8,16,,10058
1003687,P00147942,F,51-55,1,C,4+,0,1,16,,8173
1003687,P0097142,F,51-55,1,C,4+,0,12,,,1766
1003687,P00331342,F,51-55,1,C,4+,0,8,16,,9920
1003687,P00111542,F,51-55,1,C,4+,0,2,17,,9834
1003688,P00220342,M,18-25,6,B,1,0,5,,,6878
1003688,P00111542,M,18-25,6,B,1,0,2,17,,16379
1003688,P00182142,M,18-25,6,B,1,0,1,5,6,19599
1003688,P00112342,M,18-25,6,B,1,0,13,16,,930
1003688,P00002542,M,18-25,6,B,1,0,8,14,,7880
1003688,P00046742,M,18-25,6,B,1,0,1,2,15,15467
1003688,P00317442,M,18-25,6,B,1,0,1,8,,11397
1003688,P00111142,M,18-25,6,B,1,0,1,15,16,19411
1003688,P00250842,M,18-25,6,B,1,0,8,,,4131
1003688,P00084442,M,18-25,6,B,1,0,13,16,,939
1003689,P00230942,M,26-35,0,C,1,1,5,14,,7126
1003689,P00076042,M,26-35,0,C,1,1,8,,,5871
1003689,P00001042,M,26-35,0,C,1,1,1,2,16,12091
1003689,P00051142,M,26-35,0,C,1,1,8,,,6151
1003689,P00140442,M,26-35,0,C,1,1,1,6,14,15731
1003689,P00025342,M,26-35,0,C,1,1,6,8,16,11979
1003690,P00073642,M,18-25,0,B,2,0,8,,,7870
1003690,P0099242,M,18-25,0,B,2,0,8,14,,10051
1003690,P00230942,M,18-25,0,B,2,0,5,14,,7088
1003690,P00278642,M,18-25,0,B,2,0,5,,,7177
1003690,P00078642,M,18-25,0,B,2,0,4,5,,2065
1003690,P00013742,M,18-25,0,B,2,0,5,,,6969
1003690,P00187242,M,18-25,0,B,2,0,4,5,,1450
1003690,P00148342,M,18-25,0,B,2,0,5,,,5223
1003690,P00068942,M,18-25,0,B,2,0,5,,,3564
1003690,P00142742,M,18-25,0,B,2,0,5,14,,5269
1003690,P00250842,M,18-25,0,B,2,0,8,,,4248
1003690,P00004742,M,18-25,0,B,2,0,6,16,,16389
1003690,P00142942,M,18-25,0,B,2,0,1,2,16,12039
1003690,P0093942,M,18-25,0,B,2,0,8,16,,4230
1003690,P00303442,M,18-25,0,B,2,0,1,8,14,11941
1003691,P00059442,M,26-35,7,B,1,1,6,8,16,16214
1003691,P00080642,M,26-35,7,B,1,1,1,16,,11724
1003691,P00010942,M,26-35,7,B,1,1,1,2,6,15301
1003691,P00030842,M,26-35,7,B,1,1,1,2,15,11657
1003691,P00037042,M,26-35,7,B,1,1,1,15,,11637
1003691,P00108542,M,26-35,7,B,1,1,5,8,14,6958
1003691,P00178042,M,26-35,7,B,1,1,8,14,,7814
1003691,P00116742,M,26-35,7,B,1,1,11,,,6078
1003691,P00317942,M,26-35,7,B,1,1,8,16,,6031
1003692,P00110842,M,36-45,17,C,3,1,1,2,5,15250
1003692,P00102642,M,36-45,17,C,3,1,4,8,9,3535
1003692,P00266642,M,36-45,17,C,3,1,1,8,9,18965
1003692,P00192042,M,36-45,17,C,3,1,5,9,14,8759
1003692,P00274442,M,36-45,17,C,3,1,1,18,,19153
1003692,P00057742,M,36-45,17,C,3,1,2,8,18,9555
1003693,P00271542,M,26-35,15,B,1,1,18,,,3086
1003693,P00114942,M,26-35,15,B,1,1,1,15,16,19239
1003693,P00127442,M,26-35,15,B,1,1,1,2,15,15775
1003693,P00067842,M,26-35,15,B,1,1,6,10,16,12671
1003693,P00125942,M,26-35,15,B,1,1,1,2,15,15497
1003693,P00050442,M,26-35,15,B,1,1,1,8,13,11512
1003693,P00259342,M,26-35,15,B,1,1,5,9,,7162
1003693,P00042742,M,26-35,15,B,1,1,5,14,,7194
1003693,P00032442,M,26-35,15,B,1,1,5,,,3695
1003693,P00207342,M,26-35,15,B,1,1,5,8,14,5160
1003693,P00253242,M,26-35,15,B,1,1,5,,,6979
1003693,P00102342,M,26-35,15,B,1,1,8,14,17,8005
1003693,P00247142,M,26-35,15,B,1,1,8,15,16,6163
1003693,P00005042,M,26-35,15,B,1,1,6,16,,20551
1003693,P00299442,M,26-35,15,B,1,1,3,4,,10964
1003693,P00232342,M,26-35,15,B,1,1,11,,,4566
1003693,P00280442,M,26-35,15,B,1,1,11,,,4551
1003693,P00128242,M,26-35,15,B,1,1,5,12,14,5241
1003693,P00014542,M,26-35,15,B,1,1,8,,,7775
1003693,P00086642,M,26-35,15,B,1,1,8,,,8026
1003693,P00248342,M,26-35,15,B,1,1,8,13,,8048
1003693,P00361842,M,26-35,15,B,1,1,15,16,,17301
1003693,P00075542,M,26-35,15,B,1,1,8,13,,9833
1003693,P00219842,M,26-35,15,B,1,1,5,,,7151
1003695,P00242742,M,26-35,2,A,2,0,1,2,9,15797
1003695,P00201342,M,26-35,2,A,2,0,1,2,9,15802
1003695,P00140542,M,26-35,2,A,2,0,1,2,4,11463
1003695,P00111742,M,26-35,2,A,2,0,15,,,16680
1003695,P00148642,M,26-35,2,A,2,0,6,10,13,16682
1003695,P00316642,M,26-35,2,A,2,0,4,5,,3553
1003695,P00010742,M,26-35,2,A,2,0,1,8,17,15473
1003695,P00008442,M,26-35,2,A,2,0,8,14,,8138
1003695,P00173842,M,26-35,2,A,2,0,1,2,15,15359
1003695,P00344542,M,26-35,2,A,2,0,16,,,16930
1003695,P00161442,M,26-35,2,A,2,0,5,14,,6903
1003695,P00108642,M,26-35,2,A,2,0,8,,,8127
1003696,P00121342,M,36-45,7,C,3,0,1,5,18,19051
1003696,P00220442,M,36-45,7,C,3,0,5,14,,8787
1003696,P00251242,M,36-45,7,C,3,0,5,11,,7101
1003696,P00159442,M,36-45,7,C,3,0,5,8,,7066
1003696,P00112442,M,36-45,7,C,3,0,6,8,,20683
1003696,P00131042,M,36-45,7,C,3,0,8,,,6002
1003696,P00318742,M,36-45,7,C,3,0,1,8,,11429
1003696,P00250842,M,36-45,7,C,3,0,8,,,3946
1003697,P00249742,M,26-35,15,B,1,0,1,15,18,19522
1003697,P00111242,M,26-35,15,B,1,0,1,18,,19379
1003697,P00270942,M,26-35,15,B,1,0,1,2,15,19164
1003697,P00322942,M,26-35,15,B,1,0,2,8,16,9993
1003697,P00182642,M,26-35,15,B,1,0,2,4,9,16088
1003698,P00046742,M,26-35,7,B,0,0,1,2,15,7937
1003698,P00248142,M,26-35,7,B,0,0,5,,,1877
1003698,P00274942,M,26-35,7,B,0,0,8,,,8101
1003698,P00074342,M,26-35,7,B,0,0,5,,,1762
1003698,P00284042,M,26-35,7,B,0,0,8,17,,1993
1003698,P00263542,M,26-35,7,B,0,0,16,,,12341
1003700,P00338442,M,26-35,14,B,2,0,1,16,,7810
1003700,P00073642,M,26-35,14,B,2,0,8,,,7902
1003700,P0009842,M,26-35,14,B,2,0,8,16,,9696
1003701,P00119242,M,36-45,1,B,3,0,18,,,3139
1003701,P00084342,M,36-45,1,B,3,0,13,16,,759
1003701,P00285442,M,36-45,1,B,3,0,8,,,5985
1003701,P00317142,M,36-45,1,B,3,0,2,15,,6387
1003701,P00197042,M,36-45,1,B,3,0,5,,,5402
1003701,P00245642,M,36-45,1,B,3,0,5,11,12,1837
1003702,P00025442,M,36-45,15,C,1,1,1,2,9,11569
1003702,P00327242,M,36-45,15,C,1,1,5,8,,8832
1003703,P00357842,M,18-25,12,C,0,0,5,,,1794
1003704,P00242742,F,36-45,0,C,4+,1,1,2,9,4508
1003704,P00216342,F,36-45,0,C,4+,1,3,4,5,10651
1003704,P00110042,F,36-45,0,C,4+,1,5,14,,8700
1003704,P00293242,F,36-45,0,C,4+,1,8,16,,9701
1003704,P00213742,F,36-45,0,C,4+,1,8,,,9800
1003704,P00125442,F,36-45,0,C,4+,1,8,,,5959
1003704,P00173442,F,36-45,0,C,4+,1,8,13,,10042
1003704,P00296042,F,36-45,0,C,4+,1,8,13,16,9901
1003704,P00000642,F,36-45,0,C,4+,1,1,6,16,19648
1003704,P00158242,F,36-45,0,C,4+,1,6,8,,16529
1003704,P00156742,F,36-45,0,C,4+,1,5,6,8,5257
1003704,P00370242,F,36-45,0,C,4+,1,5,,,5241
1003705,P00148642,M,46-50,7,B,1,1,6,10,13,16057
1003705,P00347642,M,46-50,7,B,1,1,1,6,,8132
1003705,P00122542,M,46-50,7,B,1,1,11,,,5970
1003705,P00084942,M,46-50,7,B,1,1,5,8,,8894
1003705,P00197342,M,46-50,7,B,1,1,1,2,,7721
1003705,P00065342,M,46-50,7,B,1,1,2,15,,9574
1003705,P00207042,M,46-50,7,B,1,1,5,14,,3432
1003705,P00274342,M,46-50,7,B,1,1,2,8,14,6919
1003705,P00085142,M,46-50,7,B,1,1,5,13,14,7128
1003705,P00116142,M,46-50,7,B,1,1,10,13,16,23070
1003705,P00057742,M,46-50,7,B,1,1,2,8,18,13038
1003705,P00238442,M,46-50,7,B,1,1,6,,,16313
1003705,P00274642,M,46-50,7,B,1,1,4,5,,1370
1003705,P00128942,M,46-50,7,B,1,1,1,11,,15296
1003705,P00120842,M,46-50,7,B,1,1,8,17,,9957
1003705,P00025342,M,46-50,7,B,1,1,6,8,16,12146
1003705,P00076742,M,46-50,7,B,1,1,5,,,5198
1003705,P00106442,M,46-50,7,B,1,1,7,,,16248
1003705,P00213942,M,46-50,7,B,1,1,5,14,,5143
1003705,P00284842,M,46-50,7,B,1,1,1,8,17,15192
1003705,P00326842,M,46-50,7,B,1,1,5,8,,5193
1003705,P00349342,M,46-50,7,B,1,1,8,,,7933
1003705,P00248942,M,46-50,7,B,1,1,1,6,14,15181
1003705,P00004742,M,46-50,7,B,1,1,6,16,,16707
1003705,P00362642,M,46-50,7,B,1,1,8,18,,5900
1003705,P00052542,M,46-50,7,B,1,1,8,,,6095
1003705,P00110242,M,46-50,7,B,1,1,8,,,6128
1003705,P00267142,M,46-50,7,B,1,1,8,12,,3993
1003705,P0098542,M,46-50,7,B,1,1,8,,,7842
1003705,P00118742,M,46-50,7,B,1,1,5,11,,7069
1003706,P00216342,M,26-35,12,C,3,1,3,4,5,11065
1003706,P00114042,M,26-35,12,C,3,1,5,14,,8598
1003706,P00174442,M,26-35,12,C,3,1,5,,,8580
1003707,P00238442,F,18-25,0,C,1,0,6,,,16318
1003707,P00143642,F,18-25,0,C,1,0,1,2,6,7838
1003708,P00052542,M,55+,7,C,2,1,8,,,7887
1003709,P00001742,M,26-35,12,C,3,0,8,14,,10060
1003709,P00027142,M,26-35,12,C,3,0,8,,,6081
1003709,P00249142,M,26-35,12,C,3,0,5,,,5247
1003709,P00000742,M,26-35,12,C,3,0,5,14,,6936
1003709,P00030942,M,26-35,12,C,3,0,4,5,9,2166
1003709,P00207242,M,26-35,12,C,3,0,5,,,1745
1003709,P00254242,M,26-35,12,C,3,0,5,11,12,3532
1003709,P00182542,M,26-35,12,C,3,0,5,11,,3722
1003710,P00282042,M,0-17,10,C,1,0,5,15,,8779
1003710,P00036142,M,0-17,10,C,1,0,5,,,8646
1003710,P00298942,M,0-17,10,C,1,0,1,5,,15853
1003711,P00242842,M,36-45,0,C,4+,1,5,14,,5365
1003711,P00351342,M,36-45,0,C,4+,1,1,2,16,15912
1003711,P00016742,M,36-45,0,C,4+,1,1,15,16,12028
1003711,P00111142,M,36-45,0,C,4+,1,1,15,16,19323
1003711,P00028542,M,36-45,0,C,4+,1,6,8,14,20664
1003712,P00191442,M,26-35,17,C,4+,1,1,2,15,11668
1003712,P00117142,M,26-35,17,C,4+,1,2,17,,12813
1003712,P00057742,M,26-35,17,C,4+,1,2,8,18,9874
1003712,P00105342,M,26-35,17,C,4+,1,1,2,15,15736
1003712,P00198142,M,26-35,17,C,4+,1,2,4,9,9973
1003713,P00211942,F,26-35,7,B,1,1,8,,,7910
1003713,P00304742,F,26-35,7,B,1,1,8,,,7946
1003713,P00033342,F,26-35,7,B,1,1,5,14,,8608
1003713,P00092642,F,26-35,7,B,1,1,5,8,,6970
1003713,P00164642,F,26-35,7,B,1,1,5,14,,7127
1003713,P00075742,F,26-35,7,B,1,1,8,14,,7985
1003713,P00251242,F,26-35,7,B,1,1,5,11,,8586
1003713,P00285842,F,26-35,7,B,1,1,5,,,7119
1003713,P00153842,F,26-35,7,B,1,1,8,14,16,7885
1003713,P00104842,F,26-35,7,B,1,1,8,,,9763
1003713,P00244042,F,26-35,7,B,1,1,1,2,15,15357
1003713,P00334242,F,26-35,7,B,1,1,1,8,,15679
1003713,P00324942,F,26-35,7,B,1,1,5,,,7101
1003715,P00149642,M,18-25,5,B,2,0,5,14,,5409
1003715,P00307642,M,18-25,5,B,2,0,5,6,,8575
1003715,P00201342,M,18-25,5,B,2,0,1,2,9,19425
1003715,P00063342,M,18-25,5,B,2,0,1,2,9,19315
1003715,P00325742,M,18-25,5,B,2,0,2,9,,15983
1003715,P00185842,M,18-25,5,B,2,0,4,5,15,2749
1003715,P00345642,M,18-25,5,B,2,0,1,15,16,12127
1003715,P0097342,M,18-25,5,B,2,0,1,15,16,15872
1003715,P00213042,M,18-25,5,B,2,0,1,2,15,8057
1003715,P00217242,M,18-25,5,B,2,0,1,15,,11583
1003715,P00170342,M,18-25,5,B,2,0,1,15,,11480
1003715,P00278942,M,18-25,5,B,2,0,1,2,3,19271
1003715,P00190542,M,18-25,5,B,2,0,3,4,,13203
1003715,P00021742,M,18-25,5,B,2,0,5,,,5379
1003715,P00251442,M,18-25,5,B,2,0,5,,,1892
1003715,P00255842,M,18-25,5,B,2,0,16,,,16170
1003716,P00112142,M,18-25,12,B,3,1,1,2,14,15716
1003716,P00128042,M,18-25,12,B,3,1,1,5,18,19490
1003716,P00025442,M,18-25,12,B,3,1,1,2,9,15317
1003716,P00010742,M,18-25,12,B,3,1,1,8,17,19260
1003716,P00208342,M,18-25,12,B,3,1,1,16,,15610
1003716,P00016042,M,18-25,12,B,3,1,1,16,,19704
1003716,P00147342,M,18-25,12,B,3,1,15,16,,16877
1003716,P00022942,M,18-25,12,B,3,1,5,8,,7087
1003716,P00003942,M,18-25,12,B,3,1,5,14,,7121
1003716,P00048742,M,18-25,12,B,3,1,5,,,5359
1003716,P00139542,M,18-25,12,B,3,1,5,,,5394
1003716,P00052642,M,18-25,12,B,3,1,5,14,,1899
1003716,P00188042,M,18-25,12,B,3,1,5,,,8593
1003716,P00093342,M,18-25,12,B,3,1,1,8,18,19483
1003716,P00261342,M,18-25,12,B,3,1,1,17,,4312
1003716,P00261442,M,18-25,12,B,3,1,1,17,,3972
1003716,P00129642,M,18-25,12,B,3,1,5,,,8601
1003717,P00223742,M,36-45,17,C,4+,0,2,4,8,6426
1003717,P00152742,M,36-45,17,C,4+,0,5,,,7031
1003717,P00086442,M,36-45,17,C,4+,0,8,13,15,6116
1003717,P00003242,M,36-45,17,C,4+,0,8,15,,9783
1003717,P00113142,M,36-45,17,C,4+,0,1,5,12,19688
1003717,P00317842,M,36-45,17,C,4+,0,8,,,7993
1003717,P00145042,M,36-45,17,C,4+,0,1,2,5,15620
1003717,P00182742,M,36-45,17,C,4+,0,1,2,14,15160
1003717,P00212942,M,36-45,17,C,4+,0,5,,,7064
1003717,P00102142,M,36-45,17,C,4+,0,13,16,,772
1003717,P00009342,M,36-45,17,C,4+,0,1,16,,4519
1003717,P00140042,M,36-45,17,C,4+,0,1,16,,15756
1003717,P00085242,M,36-45,17,C,4+,0,8,14,17,7862
1003717,P00113242,M,36-45,17,C,4+,0,1,6,8,11524
1003718,P00112842,M,51-55,17,C,1,0,8,17,,8115
1003718,P00044842,M,51-55,17,C,1,0,8,14,,8131
1003718,P00327242,M,51-55,17,C,1,0,5,8,,5300
1003718,P00106942,M,51-55,17,C,1,0,8,,,6194
1003718,P00252542,M,51-55,17,C,1,0,8,,,8118
1003718,P00101142,M,51-55,17,C,1,0,8,,,6178
1003718,P00108842,M,51-55,17,C,1,0,5,15,,3687
1003718,P00114842,M,51-55,17,C,1,0,5,,,8896
1003718,P00327542,M,51-55,17,C,1,0,5,,,3508
1003718,P00281542,M,51-55,17,C,1,0,5,,,5380
1003718,P00197542,M,51-55,17,C,1,0,5,,,7038
1003718,P00112342,M,51-55,17,C,1,0,13,16,,957
1003720,P00113042,M,46-50,7,C,1,0,11,16,,4496
1003720,P00000642,M,46-50,7,C,1,0,1,6,16,15275
1003720,P00223542,M,46-50,7,C,1,0,1,8,17,15201
1003720,P00347242,M,46-50,7,C,1,0,8,,,10054
1003720,P00129542,M,46-50,7,C,1,0,8,14,,6047
1003720,P00110842,M,46-50,7,C,1,0,1,2,5,19158
1003720,P00047842,M,46-50,7,C,1,0,8,,,7950
1003720,P00163842,M,46-50,7,C,1,0,8,,,6002
1003720,P00057442,M,46-50,7,C,1,0,5,14,16,3607
1003720,P00058442,M,46-50,7,C,1,0,5,14,,1940
1003721,P00115642,M,26-35,15,C,2,1,8,14,,8142
1003721,P00041842,M,26-35,15,C,2,1,6,8,,16067
1003721,P00189642,M,26-35,15,C,2,1,8,13,,7951
1003721,P00070942,M,26-35,15,C,2,1,3,5,16,10651
1003721,P00119742,M,26-35,15,C,2,1,5,8,12,6938
1003721,P00035842,M,26-35,15,C,2,1,5,6,9,1950
1003721,P00220342,M,26-35,15,C,2,1,5,,,7124
1003722,P00209742,M,26-35,18,C,4+,0,1,11,15,19434
1003724,P00025442,M,36-45,6,B,4+,0,1,2,9,18979
1003724,P00265742,M,36-45,6,B,4+,0,5,12,,5265
1003724,P00270842,M,36-45,6,B,4+,0,5,,,8803
1003724,P00035942,M,36-45,6,B,4+,0,1,5,18,19564
1003724,P00189242,M,36-45,6,B,4+,0,5,,,2043
1003724,P00000342,M,36-45,6,B,4+,0,5,14,,5255
1003724,P00113242,M,36-45,6,B,4+,0,1,6,8,19096
1003724,P00111842,M,36-45,6,B,4+,0,8,,,7938
1003724,P00031042,M,36-45,6,B,4+,0,8,,,9971
1003724,P00128942,M,36-45,6,B,4+,0,1,11,,19477
1003724,P00177442,M,36-45,6,B,4+,0,1,6,8,15860
1003724,P00111742,M,36-45,6,B,4+,0,15,,,12618
1003724,P00159442,M,36-45,6,B,4+,0,5,8,,5454
1003724,P00057742,M,36-45,6,B,4+,0,2,8,18,16174
1003724,P00310542,M,36-45,6,B,4+,0,8,,,8078
1003724,P00109242,M,36-45,6,B,4+,0,6,8,10,12692
1003724,P00105142,M,36-45,6,B,4+,0,1,2,15,11600
1003724,P00041842,M,36-45,6,B,4+,0,6,8,,12390
1003724,P00326942,M,36-45,6,B,4+,0,5,14,,5314
1003726,P00157642,M,26-35,17,C,3,1,1,14,16,12117
1003726,P00115242,M,26-35,17,C,3,1,5,8,,5303
1003726,P00196042,M,26-35,17,C,3,1,4,9,15,2798
1003726,P00346042,M,26-35,17,C,3,1,6,8,15,16468
1003726,P00208442,M,26-35,17,C,3,1,1,2,15,11750
1003726,P00073842,M,26-35,17,C,3,1,1,15,17,15498
1003726,P00248942,M,26-35,17,C,3,1,1,6,14,12010
1003726,P00208342,M,26-35,17,C,3,1,1,16,,11644
1003726,P00182342,M,26-35,17,C,3,1,1,5,6,11464
1003726,P00221042,M,26-35,17,C,3,1,1,17,,11551
1003726,P00210042,M,26-35,17,C,3,1,8,14,,8021
1003726,P00227842,M,26-35,17,C,3,1,2,5,,9583
1003726,P00045842,M,26-35,17,C,3,1,5,14,,6893
1003727,P00360242,M,36-45,7,B,1,0,5,,,5323
1003727,P00356742,M,36-45,7,B,1,0,5,,,5337
1003727,P00112542,M,36-45,7,B,1,0,1,11,15,19597
1003727,P00100742,M,36-45,7,B,1,0,5,17,,5474
1003727,P00199442,M,36-45,7,B,1,0,5,9,,5463
